Crop,Season,State,Area,Production,Annual_Rainfall
Gram,Rabi       ,Tripura,250.0,195,2334.4
Groundnut,Kharif     ,Tripura,529.0,606,2334.4
Groundnut,Rabi       ,Tripura,846.0,981,2334.4
Jute,Kharif     ,Tripura,650.0,5401,2334.4
Maize,Kharif     ,Tripura,7334.0,10101,2334.4
Maize,Rabi       ,Tripura,1412.0,2076,2334.4
Masoor,Rabi       ,Tripura,3177.0,2049,2334.4
Mesta,Kharif     ,Tripura,627.0,5530,2334.4
Moong(Green Gram),Kharif     ,Tripura,2200.0,1111,2334.4
Moong(Green Gram),Rabi       ,Tripura,1028.0,565,2334.4
Other  Rabi pulses,Rabi       ,Tripura,604.0,495,2334.4
Other Kharif pulses,Kharif     ,Tripura,17.0,17,2334.4
Peas & beans (Pulses),Rabi       ,Tripura,2947.0,2549,2334.4
Rapeseed &Mustard,Rabi       ,Tripura,6418.0,5166,2334.4
Rice,Kharif     ,Tripura,199818.0,575826,2334.4
Rice,Summer     ,Tripura,69975.0,219022,2334.4
Sesamum,Kharif     ,Tripura,3898.0,2261,2334.4
Soyabean,Kharif     ,Tripura,268.0,234,2334.4
Sugarcane,Whole Year ,Tripura,793.0,40492,2334.4
Urad,Kharif     ,Tripura,2300.0,1281,2334.4
Urad,Rabi       ,Tripura,1289.0,960,2334.4
Wheat,Rabi       ,Tripura,182.0,407,2334.4
Arhar/Tur,Kharif     ,Uttar Pradesh,264746.0,182359,596.7
Bajra,Kharif     ,Uttar Pradesh,974881.0,1775698,596.7
Banana,Summer     ,Uttar Pradesh,4582.0,203406,596.7
Barley,Rabi       ,Uttar Pradesh,124744.0,270200,596.7
Coriander,Rabi       ,Uttar Pradesh,7474.0,2575,596.7
Cotton(lint),Kharif     ,Uttar Pradesh,7688.0,2658,596.7
Dry chillies,Kharif     ,Uttar Pradesh,13547.0,10260,596.7
Garlic,Rabi       ,Uttar Pradesh,33599.0,193621,596.7
Ginger,Kharif     ,Uttar Pradesh,955.0,425,596.7
Gram,Rabi       ,Uttar Pradesh,267629.0,163409,596.7
Groundnut,Kharif     ,Uttar Pradesh,96912.0,65405,596.7
Guar seed,Kharif     ,Uttar Pradesh,1755.0,1444,596.7
Jowar,Kharif     ,Uttar Pradesh,154827.0,104769,596.7
Linseed,Rabi       ,Uttar Pradesh,16715.0,3194,596.7
Maize,Kharif     ,Uttar Pradesh,605036.0,1118656,596.7
Maize,Rabi       ,Uttar Pradesh,10620.0,23341,596.7
Maize,Summer     ,Uttar Pradesh,87544.0,161869,596.7
Masoor,Rabi       ,Uttar Pradesh,334700.0,237749,596.7
Moong(Green Gram),Kharif     ,Uttar Pradesh,45628.0,9894,596.7
Moong(Green Gram),Summer     ,Uttar Pradesh,64569.0,40979,596.7
Onion,Rabi       ,Uttar Pradesh,10390.0,122238,596.7
Onion,Summer     ,Uttar Pradesh,13796.0,187324,596.7
Peas & beans (Pulses),Rabi       ,Uttar Pradesh,286340.0,284838,596.7
Potato,Rabi       ,Uttar Pradesh,612600.0,14112748,596.7
Rapeseed &Mustard,Rabi       ,Uttar Pradesh,593351.0,602616,596.7
Rice,Kharif     ,Uttar Pradesh,5837445.0,12434053,596.7
Rice,Summer     ,Uttar Pradesh,24595.0,67107,596.7
Sannhamp,Kharif     ,Uttar Pradesh,1992.0,568,596.7
Sesamum,Kharif     ,Uttar Pradesh,545983.0,165537,596.7
Small millets,Kharif     ,Uttar Pradesh,8249.0,5322,596.7
Small millets,Summer     ,Uttar Pradesh,60.0,57,596.7
Soyabean,Kharif     ,Uttar Pradesh,35542.0,6221,596.7
Sugarcane,Kharif     ,Uttar Pradesh,2168888.0,145384798,596.7
Sunflower,Summer     ,Uttar Pradesh,2198.0,3534,596.7
Sweet potato,Kharif     ,Uttar Pradesh,14069.0,169588,596.7
Tobacco,Rabi       ,Uttar Pradesh,31216.0,137979,596.7
Tobacco,Summer     ,Uttar Pradesh,422.0,660,596.7
Turmeric,Rabi       ,Uttar Pradesh,875.0,971,596.7
Urad,Kharif     ,Uttar Pradesh,570013.0,165862,596.7
Urad,Summer     ,Uttar Pradesh,47215.0,27233,596.7
Wheat,Rabi       ,Uttar Pradesh,9644838.0,26874361,596.7
Arhar/Tur,Kharif     ,Uttarakhand,3334.0,2740,1247.6
Bajra,Kharif     ,Uttarakhand,2.0,2,1247.6
Barley,Rabi       ,Uttarakhand,18367.0,18061,1247.6
Garlic,Whole Year ,Uttarakhand,3564.0,21718,1247.6
Gram,Rabi       ,Uttarakhand,646.0,540,1247.6
Groundnut,Kharif     ,Uttarakhand,929.0,1278,1247.6
Horse-gram,Kharif     ,Uttarakhand,11580.0,10292,1247.6
Jowar,Kharif     ,Uttarakhand,5.0,4,1247.6
Maize,Kharif     ,Uttarakhand,22123.0,38135,1247.6
Maize,Summer     ,Uttarakhand,43.0,73,1247.6
Masoor,Rabi       ,Uttarakhand,10043.0,7523,1247.6
Moong(Green Gram),Kharif     ,Uttarakhand,3.0,2,1247.6
Moong(Green Gram),Summer     ,Uttarakhand,15.0,9,1247.6
Moth,Kharif     ,Uttarakhand,15.0,8,1247.6
Moth,Rabi       ,Uttarakhand,15858.0,15520,1247.6
Onion,Whole Year ,Uttarakhand,3268.0,17246,1247.6
Other  Rabi pulses,Rabi       ,Uttarakhand,4.0,4,1247.6
Other Kharif pulses,Kharif     ,Uttarakhand,12297.0,12055,1247.6
Peas & beans (Pulses),Rabi       ,Uttarakhand,4983.0,4666,1247.6
Potato,Kharif     ,Uttarakhand,7364.0,69359,1247.6
Potato,Rabi       ,Uttarakhand,4863.0,40894,1247.6
Ragi,Kharif     ,Uttarakhand,105450.0,148705,1247.6
Rapeseed &Mustard,Rabi       ,Uttarakhand,12275.0,11611,1247.6
Rice,Kharif     ,Uttarakhand,252163.0,591755,1247.6
Rice,Summer     ,Uttarakhand,13043.0,50137,1247.6
Sesamum,Kharif     ,Uttarakhand,1700.0,464,1247.6
Small millets,Kharif     ,Uttarakhand,56570.0,72632,1247.6
Soyabean,Kharif     ,Uttarakhand,11940.0,15950,1247.6
Sugarcane,Whole Year ,Uttarakhand,95538.0,5656014,1247.6
Sunflower,Kharif     ,Uttarakhand,102.0,97,1247.6
Turmeric,Whole Year ,Uttarakhand,980.0,1738,1247.6
Urad,Kharif     ,Uttarakhand,11940.0,7876,1247.6
Urad,Summer     ,Uttarakhand,59.0,26,1247.6
Wheat,Rabi       ,Uttarakhand,342650.0,790370,1247.6
other oilseeds,Kharif     ,Uttarakhand,30.0,19,1247.6
other oilseeds,Rabi       ,Uttarakhand,627.0,315,1247.6
Arhar/Tur,Rabi       ,Jharkhand,26938.0,31910,1085.6
Gram,Rabi       ,Jharkhand,36163.0,30442,1085.6
Maize,Autumn     ,Jharkhand,118741.0,115121,1085.6
Masoor,Rabi       ,Jharkhand,8785.0,6304,1085.6
Onion,Rabi       ,Jharkhand,3129.0,19999,1085.6
Peas & beans (Pulses),Rabi       ,Jharkhand,6334.0,5689,1085.6
Potato,Rabi       ,Jharkhand,16418.0,100932,1085.6
Potato,Winter     ,Jharkhand,22294.0,154432,1085.6
Ragi,Autumn     ,Jharkhand,20816.0,18672,1085.6
Rapeseed &Mustard,Rabi       ,Jharkhand,37130.0,31636,1085.6
Rice,Autumn     ,Jharkhand,145866.0,88110,1085.6
Rice,Winter     ,Jharkhand,1016623.0,674135,1085.6
Urad,Autumn     ,Jharkhand,43173.0,22469,1085.6
Wheat,Rabi       ,Jharkhand,71027.0,113701,1085.6
Arhar/Tur,Rabi       ,West Bengal,2837.0,2480,1717.0
Bajra,Kharif     ,West Bengal,166.0,49,1717.0
Barley,Rabi       ,West Bengal,2500.0,3525,1717.0
Castor seed,Kharif     ,West Bengal,56.0,34,1717.0
Coconut ,Whole Year ,West Bengal,29513.0,373647500,1717.0
Cotton(lint),Kharif     ,West Bengal,451.0,1326,1717.0
Gram,Rabi       ,West Bengal,30792.0,24564,1717.0
Groundnut,Autumn     ,West Bengal,2107.0,1900,1717.0
Groundnut,Rabi       ,West Bengal,13472.0,24593,1717.0
Groundnut,Summer     ,West Bengal,62098.0,145068,1717.0
Horse-gram,Rabi       ,West Bengal,2081.0,1081,1717.0
Jowar,Autumn     ,West Bengal,25.0,9,1717.0
Jute,Kharif     ,West Bengal,544701.0,7667066,1717.0
Khesari,Rabi       ,West Bengal,65422.0,58625,1717.0
Linseed,Rabi       ,West Bengal,6191.0,2275,1717.0
Maize,Autumn     ,West Bengal,45635.0,122780,1717.0
Maize,Rabi       ,West Bengal,52130.0,284572,1717.0
Maize,Summer     ,West Bengal,55352.0,255082,1717.0
Masoor,Rabi       ,West Bengal,95466.0,63536,1717.0
Mesta,Kharif     ,West Bengal,9379.0,109716,1717.0
Moong(Green Gram),Kharif     ,West Bengal,1192.0,1029,1717.0
Moong(Green Gram),Rabi       ,West Bengal,2633.0,1800,1717.0
Moong(Green Gram),Summer     ,West Bengal,53186.0,36274,1717.0
Moth,Rabi       ,West Bengal,16.0,14,1717.0
Niger seed,Kharif     ,West Bengal,4132.0,2959,1717.0
Other  Rabi pulses,Rabi       ,West Bengal,374.0,186,1717.0
Other Kharif pulses,Kharif     ,West Bengal,951.0,636,1717.0
Peas & beans (Pulses),Rabi       ,West Bengal,15025.0,11320,1717.0
Potato,Rabi       ,West Bengal,489959.0,9696830,1717.0
Potato,Summer     ,West Bengal,2445.0,29462,1717.0
Ragi,Autumn     ,West Bengal,10132.0,11127,1717.0
Rapeseed &Mustard,Rabi       ,West Bengal,457832.0,490219,1717.0
Rice,Autumn     ,West Bengal,235970.0,612966,1717.0
Rice,Summer     ,West Bengal,1310585.0,4424392,1717.0
Rice,Winter     ,West Bengal,3977400.0,10910896,1717.0
Safflower,Kharif     ,West Bengal,486.0,424,1717.0
Sannhamp,Kharif     ,West Bengal,810.0,3443,1717.0
Sesamum,Autumn     ,West Bengal,1372.0,1122,1717.0
Sesamum,Summer     ,West Bengal,224865.0,209668,1717.0
Sesamum,Winter     ,West Bengal,1282.0,920,1717.0
Small millets,Autumn     ,West Bengal,1720.0,914,1717.0
Small millets,Rabi       ,West Bengal,525.0,716,1717.0
Soyabean,Kharif     ,West Bengal,600.0,436,1717.0
Sugarcane,Whole Year ,West Bengal,17403.0,1327805,1717.0
Sunflower,Kharif     ,West Bengal,7225.0,9407,1717.0
Tobacco,Whole Year ,West Bengal,15073.0,25335,1717.0
Urad,Kharif     ,West Bengal,63103.0,43563,1717.0
Urad,Rabi       ,West Bengal,11177.0,10658,1717.0
Wheat,Rabi       ,West Bengal,339851.0,788503,1717.0
Arhar/Tur,Kharif     ,Arunachal Pradesh,790.0,643,2933.7
Dry chillies,Whole Year ,Arunachal Pradesh,3541.0,9915,2933.7
Ginger,Whole Year ,Arunachal Pradesh,7775.0,56758,2933.7
Groundnut,Kharif     ,Arunachal Pradesh,888.0,868,2933.7
Maize,Kharif     ,Arunachal Pradesh,50300.0,75450,2933.7
Masoor,Rabi       ,Arunachal Pradesh,413.0,202,2933.7
Moong(Green Gram),Kharif     ,Arunachal Pradesh,1287.0,1277,2933.7
Other  Rabi pulses,Rabi       ,Arunachal Pradesh,1243.0,765,2933.7
Other Kharif pulses,Kharif     ,Arunachal Pradesh,2450.0,2235,2933.7
Peas & beans (Pulses),Kharif     ,Arunachal Pradesh,646.0,618,2933.7
Peas & beans (Pulses),Rabi       ,Arunachal Pradesh,3645.0,5189,2933.7
Potato,Whole Year ,Arunachal Pradesh,5985.0,43092,2933.7
Rapeseed &Mustard,Rabi       ,Arunachal Pradesh,27986.0,28514,2933.7
Rice,Kharif     ,Arunachal Pradesh,131000.0,220000,2933.7
Sesamum,Kharif     ,Arunachal Pradesh,2019.0,1795,2933.7
Small millets,Kharif     ,Arunachal Pradesh,26500.0,27030,2933.7
Soyabean,Kharif     ,Arunachal Pradesh,3098.0,4398,2933.7
Sugarcane,Whole Year ,Arunachal Pradesh,2075.0,44405,2933.7
Sunflower,Kharif     ,Arunachal Pradesh,540.0,433,2933.7
Turmeric,Whole Year ,Arunachal Pradesh,800.0,3600,2933.7
Urad,Kharif     ,Arunachal Pradesh,1118.0,966,2933.7
Urad,Rabi       ,Arunachal Pradesh,1408.0,1235,2933.7
Wheat,Rabi       ,Arunachal Pradesh,3910.0,7700,2933.7
other oilseeds,Kharif     ,Arunachal Pradesh,684.0,616,2933.7
Arhar/Tur,Kharif     ,Bihar,20980.0,33173,1205.6
Bajra,Kharif     ,Bihar,3564.0,4045,1205.6
Barley,Rabi       ,Bihar,10823.0,16290,1205.6
Castor seed,Kharif     ,Bihar,77.0,74,1205.6
Coriander,Whole Year ,Bihar,2852.0,2548,1205.6
Garlic,Whole Year ,Bihar,1866.0,2830,1205.6
Ginger,Whole Year ,Bihar,379.0,697,1205.6
Gram,Rabi       ,Bihar,59364.0,66502,1205.6
Groundnut,Kharif     ,Bihar,979.0,994,1205.6
Horse-gram,Kharif     ,Bihar,8300.0,7626,1205.6
Jowar,Kharif     ,Bihar,1796.0,1912,1205.6
Jute,Kharif     ,Bihar,91380.0,1355875,1205.6
Khesari,Rabi       ,Bihar,52102.0,55176,1205.6
Linseed,Rabi       ,Bihar,12684.0,10561,1205.6
Maize,Autumn     ,Bihar,241450.0,624300,1205.6
Maize,Rabi       ,Bihar,284883.0,2131513,1205.6
Maize,Summer     ,Bihar,194577.0,1089887,1205.6
Masoor,Rabi       ,Bihar,146093.0,146875,1205.6
Mesta,Kharif     ,Bihar,16323.0,38666,1205.6
Moong(Green Gram),Kharif     ,Bihar,10651.0,8329,1205.6
Moong(Green Gram),Summer     ,Bihar,161583.0,111547,1205.6
Onion,Rabi       ,Bihar,13634.0,161682,1205.6
Other  Rabi pulses,Rabi       ,Bihar,2341.0,2352,1205.6
Other Kharif pulses,Kharif     ,Bihar,2343.0,1858,1205.6
Peas & beans (Pulses),Rabi       ,Bihar,16401.0,16736,1205.6
Potato,Rabi       ,Bihar,92721.0,1263936,1205.6
Potato,Winter     ,Bihar,71980.0,882007,1205.6
Ragi,Kharif     ,Bihar,4777.0,3456,1205.6
Rapeseed &Mustard,Rabi       ,Bihar,82770.0,97684,1205.6
Rice,Autumn     ,Bihar,556827.0,949371,1205.6
Rice,Summer     ,Bihar,84323.0,224329,1205.6
Rice,Winter     ,Bihar,2698627.0,7065073,1205.6
Safflower,Rabi       ,Bihar,107.0,87,1205.6
Sannhamp,Kharif     ,Bihar,1201.0,971,1205.6
Sesamum,Kharif     ,Bihar,2032.0,1777,1205.6
Small millets,Kharif     ,Bihar,4080.0,3095,1205.6
Sugarcane,Whole Year ,Bihar,239567.0,13036006,1205.6
Sunflower,Rabi       ,Bihar,10286.0,14685,1205.6
Tobacco,Whole Year ,Bihar,10046.0,17692,1205.6
Turmeric,Whole Year ,Bihar,3063.0,3082,1205.6
Urad,Kharif     ,Bihar,12983.0,11491,1205.6
Wheat,Rabi       ,Bihar,2105811.0,5985841,1205.6
Arhar/Tur,Kharif     ,Chhattisgarh,63505.0,39056,1298.9
Bajra,Kharif     ,Chhattisgarh,90.0,50,1298.9
Bajra,Whole Year ,Chhattisgarh,1157.0,25093,1298.9
Barley,Rabi       ,Chhattisgarh,2065.0,1879,1298.9
Castor seed,Kharif     ,Chhattisgarh,114.0,31,1298.9
Coriander,Whole Year ,Chhattisgarh,2336.0,677,1298.9
Cotton(lint),Whole Year ,Chhattisgarh,79.0,147,1298.9
Dry chillies,Whole Year ,Chhattisgarh,6776.0,4418,1298.9
Garlic,Whole Year ,Chhattisgarh,1282.0,3212,1298.9
Ginger,Whole Year ,Chhattisgarh,2073.0,2473,1298.9
Gram,Rabi       ,Chhattisgarh,290655.0,338322,1298.9
Groundnut,Kharif     ,Chhattisgarh,26726.0,46931,1298.9
Horse-gram,Kharif     ,Chhattisgarh,39873.0,15245,1298.9
Horse-gram,Rabi       ,Chhattisgarh,3855.0,1122,1298.9
Jowar,Whole Year ,Chhattisgarh,4012.0,5436,1298.9
Jute,Kharif     ,Chhattisgarh,241.0,0,1298.9
Khesari,Rabi       ,Chhattisgarh,222628.0,263154,1298.9
Maize,Kharif     ,Chhattisgarh,120547.0,309324,1298.9
Masoor,Rabi       ,Chhattisgarh,17080.0,6342,1298.9
Mesta,Kharif     ,Chhattisgarh,1057.0,1717,1298.9
Moong(Green Gram),Kharif     ,Chhattisgarh,9014.0,4071,1298.9
Moong(Green Gram),Rabi       ,Chhattisgarh,6168.0,2367,1298.9
Niger seed,Kharif     ,Chhattisgarh,60736.0,11387,1298.9
Onion,Whole Year ,Chhattisgarh,5075.0,16342,1298.9
Other  Rabi pulses,Rabi       ,Chhattisgarh,1090.0,415,1298.9
Other Kharif pulses,Kharif     ,Chhattisgarh,4866.0,1718,1298.9
Peas & beans (Pulses),Rabi       ,Chhattisgarh,14149.0,5664,1298.9
Potato,Kharif     ,Chhattisgarh,1398.0,6346,1298.9
Potato,Rabi       ,Chhattisgarh,10912.0,49530,1298.9
Ragi,Kharif     ,Chhattisgarh,7183.0,1747,1298.9
Rapeseed &Mustard,Rabi       ,Chhattisgarh,42918.0,18433,1298.9
Rice,Kharif     ,Chhattisgarh,4052587.0,8793273,1298.9
Safflower,Rabi       ,Chhattisgarh,218.0,75,1298.9
Sannhamp,Kharif     ,Chhattisgarh,1189.0,565,1298.9
Sesamum,Kharif     ,Chhattisgarh,18366.0,7548,1298.9
Small millets,Kharif     ,Chhattisgarh,104608.0,30613,1298.9
Soyabean,Kharif     ,Chhattisgarh,96241.0,76127,1298.9
Sugarcane,Whole Year ,Chhattisgarh,31376.0,109583,1298.9
Sunflower,Kharif     ,Chhattisgarh,2273.0,7,1298.9
Sweet potato,Whole Year ,Chhattisgarh,2443.0,13498,1298.9
Tobacco,Whole Year ,Chhattisgarh,5.0,3,1298.9
Turmeric,Whole Year ,Chhattisgarh,1875.0,1636,1298.9
Urad,Kharif     ,Chhattisgarh,90063.0,29375,1298.9
Urad,Rabi       ,Chhattisgarh,4324.0,1198,1298.9
Wheat,Rabi       ,Chhattisgarh,102114.0,151078,1298.9
Arhar/Tur,Kharif     ,Gujarat,348245.0,394108,710.5
Bajra,Kharif     ,Gujarat,179295.0,282188,710.5
Bajra,Summer     ,Gujarat,252076.0,629445,710.5
Banana,Whole Year ,Gujarat,28500.0,2332252,710.5
Castor seed,Kharif     ,Gujarat,543697.0,1126810,710.5
Cotton(lint),Kharif     ,Gujarat,2390944.0,5155549,710.5
Dry chillies,Whole Year ,Gujarat,7349.0,7595,710.5
Garlic,Whole Year ,Gujarat,9462.0,48386,710.5
Gram,Rabi       ,Gujarat,164412.0,184887,710.5
Groundnut,Kharif     ,Gujarat,1694732.0,2761198,710.5
Groundnut,Summer     ,Gujarat,63644.0,113190,710.5
Guar seed,Whole Year ,Gujarat,223342.0,148920,710.5
Jowar,Kharif     ,Gujarat,73286.0,117562,710.5
Jowar,Rabi       ,Gujarat,30139.0,45632,710.5
Maize,Kharif     ,Gujarat,321379.0,539081,710.5
Maize,Rabi       ,Gujarat,117169.0,277521,710.5
Maize,Summer     ,Gujarat,11311.0,24059,710.5
Moong(Green Gram),Kharif     ,Gujarat,153577.0,69704,710.5
Moong(Green Gram),Summer     ,Gujarat,29165.0,26435,710.5
Moth,Kharif     ,Gujarat,32478.0,15229,710.5
Onion,Rabi       ,Gujarat,42408.0,1104672,710.5
Onion,Summer     ,Gujarat,13489.0,400128,710.5
Other  Rabi pulses,Rabi       ,Gujarat,21716.0,19417,710.5
Other Cereals,Kharif     ,Gujarat,5937.0,3499,710.5
Other Cereals,Rabi       ,Gujarat,13867.0,21025,710.5
Other Kharif pulses,Kharif     ,Gujarat,4791.0,2887,710.5
Potato,Whole Year ,Gujarat,134306.0,3445898,710.5
Ragi,Kharif     ,Gujarat,19205.0,23966,710.5
Rapeseed &Mustard,Rabi       ,Gujarat,200062.0,354388,710.5
Rice,Kharif     ,Gujarat,792207.0,1808275,710.5
Rice,Summer     ,Gujarat,55403.0,180196,710.5
Sesamum,Kharif     ,Gujarat,128910.0,68799,710.5
Sesamum,Summer     ,Gujarat,20007.0,16326,710.5
Soyabean,Kharif     ,Gujarat,120222.0,105981,710.5
Sugarcane,Whole Year ,Gujarat,157987.0,10786971,710.5
Tobacco,Kharif     ,Gujarat,37917.0,74392,710.5
Tobacco,Rabi       ,Gujarat,116736.0,388498,710.5
Urad,Kharif     ,Gujarat,193539.0,117650,710.5
Urad,Summer     ,Gujarat,3812.0,4616,710.5
Wheat,Rabi       ,Gujarat,999370.0,2757755,710.5
Arhar/Tur,Kharif     ,Haryana,5600.0,4160,554.7
Bajra,Kharif     ,Haryana,464300.0,934000,554.7
Barley,Rabi       ,Haryana,20800.0,75500,554.7
Castor seed,Kharif     ,Haryana,1800.0,2000,554.7
Coriander,Whole Year ,Haryana,2261.0,4004,554.7
Cotton(lint),Kharif     ,Haryana,571100.0,2046300,554.7
Garlic,Whole Year ,Haryana,3878.0,40764,554.7
Ginger,Whole Year ,Haryana,108.0,1877,554.7
Gram,Rabi       ,Haryana,36900.0,43200,554.7
Groundnut,Kharif     ,Haryana,4700.0,5700,554.7
Horse-gram,Kharif     ,Haryana,200.0,100,554.7
Jowar,Kharif     ,Haryana,52800.0,28200,554.7
Maize,Kharif     ,Haryana,6300.0,19500,554.7
Masoor,Rabi       ,Haryana,1600.0,1200,554.7
Moong(Green Gram),Kharif     ,Haryana,15800.0,5200,554.7
Moth,Kharif     ,Haryana,600.0,100,554.7
Onion,Whole Year ,Haryana,28164.0,650394,554.7
Peas & beans (Pulses),Kharif     ,Haryana,14225.0,105318,554.7
Peas & beans (Pulses),Rabi       ,Haryana,3800.0,4700,554.7
Potato,Whole Year ,Haryana,32832.0,811499,554.7
Rapeseed &Mustard,Rabi       ,Haryana,504000.0,933100,554.7
Rice,Kharif     ,Haryana,1384700.0,4451000,554.7
Sesamum,Kharif     ,Haryana,1600.0,1320,554.7
Sugarcane,Whole Year ,Haryana,101500.0,8167000,554.7
Sunflower,Kharif     ,Haryana,8600.0,12100,554.7
Turmeric,Whole Year ,Haryana,1885.0,23797,554.7
Urad,Kharif     ,Haryana,1320.0,600,554.7
Wheat,Rabi       ,Haryana,2542100.0,12310000,554.7
other oilseeds,Rabi       ,Haryana,1300.0,1500,554.7
Arhar/Tur,Kharif     ,Himachal Pradesh,11.0,2,1373.9
Bajra,Kharif     ,Himachal Pradesh,157.0,77,1373.9
Barley,Rabi       ,Himachal Pradesh,19943.0,18125,1373.9
Coriander,Rabi       ,Himachal Pradesh,104.0,14,1373.9
Cotton(lint),Kharif     ,Himachal Pradesh,30.0,12,1373.9
Dry chillies,Kharif     ,Himachal Pradesh,445.0,143,1373.9
Garlic,Rabi       ,Himachal Pradesh,3342.0,912,1373.9
Gram,Rabi       ,Himachal Pradesh,467.0,204,1373.9
Groundnut,Kharif     ,Himachal Pradesh,48.0,39,1373.9
Horse-gram,Kharif     ,Himachal Pradesh,1696.0,595,1373.9
Linseed,Rabi       ,Himachal Pradesh,417.0,114,1373.9
Maize,Kharif     ,Himachal Pradesh,262595.0,483441,1373.9
Masoor,Rabi       ,Himachal Pradesh,486.0,150,1373.9
Moong(Green Gram),Kharif     ,Himachal Pradesh,71.0,25,1373.9
Moth,Kharif     ,Himachal Pradesh,15.0,4,1373.9
Other Kharif pulses,Kharif     ,Himachal Pradesh,1727.0,495,1373.9
Peas & beans (Pulses),Kharif     ,Himachal Pradesh,612.0,914,1373.9
Peas & beans (Pulses),Rabi       ,Himachal Pradesh,7156.0,10189,1373.9
Potato,Kharif     ,Himachal Pradesh,6448.0,64460,1373.9
Potato,Rabi       ,Himachal Pradesh,3407.0,23691,1373.9
Ragi,Kharif     ,Himachal Pradesh,1867.0,1958,1373.9
Rapeseed &Mustard,Rabi       ,Himachal Pradesh,7129.0,1692,1373.9
Rice,Kharif     ,Himachal Pradesh,70855.0,103557,1373.9
Sannhamp,Kharif     ,Himachal Pradesh,5.0,1,1373.9
Sesamum,Kharif     ,Himachal Pradesh,2715.0,861,1373.9
Small millets,Kharif     ,Himachal Pradesh,5045.0,3656,1373.9
Soyabean,Kharif     ,Himachal Pradesh,512.0,915,1373.9
Sugarcane,Whole Year ,Himachal Pradesh,1953.0,47999,1373.9
Turmeric,Kharif     ,Himachal Pradesh,136.0,81,1373.9
Urad,Kharif     ,Himachal Pradesh,9124.0,3682,1373.9
Wheat,Rabi       ,Himachal Pradesh,325910.0,331303,1373.9
Arhar/Tur,Kharif     ,Madhya Pradesh,692000.0,871000,1048.4
Bajra,Kharif     ,Madhya Pradesh,279000.0,776000,1048.4
Banana,Whole Year ,Madhya Pradesh,26969.8,1873689,1048.4
Barley,Kharif     ,Madhya Pradesh,116100.0,384790,1048.4
Coriander,Whole Year ,Madhya Pradesh,275762.83,387428,1048.4
Cotton(lint),Kharif     ,Madhya Pradesh,600000.0,947000,1048.4
Dry chillies,Whole Year ,Madhya Pradesh,98537.8,303625,1048.4
Garlic,Whole Year ,Madhya Pradesh,156880.15,1716856,1048.4
Ginger,Whole Year ,Madhya Pradesh,23153.07,372640,1048.4
Gram,Rabi       ,Madhya Pradesh,3223000.0,4546000,1048.4
Groundnut,Kharif     ,Madhya Pradesh,254000.0,377000,1048.4
Horse-gram,Kharif     ,Madhya Pradesh,13000.0,6420,1048.4
Jowar,Kharif     ,Madhya Pradesh,221000.0,438000,1048.4
Jute,Kharif     ,Madhya Pradesh,6000.0,6000,1048.4
Linseed,Rabi       ,Madhya Pradesh,119000.0,58000,1048.4
Maize,Kharif     ,Madhya Pradesh,1264000.0,4300000,1048.4
Masoor,Rabi       ,Madhya Pradesh,575000.0,651000,1048.4
Mesta,Kharif     ,Madhya Pradesh,2000.0,1439,1048.4
Moong(Green Gram),Kharif     ,Madhya Pradesh,224000.0,131000,1048.4
Niger seed,Kharif     ,Madhya Pradesh,73000.0,26591,1048.4
Onion,Whole Year ,Madhya Pradesh,150839.21,3821047,1048.4
Other  Rabi pulses,Rabi       ,Madhya Pradesh,29000.0,25700,1048.4
Other Cereals,Kharif     ,Madhya Pradesh,52000.0,41700,1048.4
Other Cereals,Rabi       ,Madhya Pradesh,4200.0,3980,1048.4
Other Kharif pulses,Kharif     ,Madhya Pradesh,2000.0,2000,1048.4
Peas & beans (Pulses),Rabi       ,Madhya Pradesh,507000.0,522000,1048.4
Potato,Whole Year ,Madhya Pradesh,159997.16,3460981,1048.4
Rapeseed &Mustard,Rabi       ,Madhya Pradesh,711000.0,920987,1048.4
Rice,Kharif     ,Madhya Pradesh,2260000.0,5400540,1048.4
Safflower,Rabi       ,Madhya Pradesh,29480.0,14770,1048.4
Sesamum,Whole Year ,Madhya Pradesh,382000.0,166420,1048.4
Small millets,Kharif     ,Madhya Pradesh,132000.0,131620,1048.4
Soyabean,Kharif     ,Madhya Pradesh,5402000.0,6650000,1048.4
Sugarcane,Whole Year ,Madhya Pradesh,91930.0,4726000,1048.4
Sunflower,Rabi       ,Madhya Pradesh,1520.0,1520,1048.4
Sweet potato,Whole Year ,Madhya Pradesh,4432.2,63449,1048.4
Turmeric,Whole Year ,Madhya Pradesh,12876.75,229581,1048.4
Urad,Kharif     ,Madhya Pradesh,1168000.0,1064000,1048.4
Wheat,Rabi       ,Madhya Pradesh,6423000.0,21916000,1048.4
Arhar/Tur,Kharif     ,Maharashtra,1435643.0,2089252,1151.1
Bajra,Kharif     ,Maharashtra,837081.0,799743,1151.1
Castor seed,Kharif     ,Maharashtra,7049.0,2074,1151.1
Cotton(lint),Kharif     ,Maharashtra,4212480.0,10754986,1151.1
Gram,Rabi       ,Maharashtra,1929130.0,1940925,1151.1
Groundnut,Kharif     ,Maharashtra,235080.0,286827,1151.1
Groundnut,Summer     ,Maharashtra,120010.0,133475,1151.1
Jowar,Kharif     ,Maharashtra,603420.0,575376,1151.1
